Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,39.851826,38.820198,39.849987,38.820198,38.820198,74072488
2020-07-07,38.711246,38.585537,38.823189,38.700230,38.700230,57888202
2020-07-08,38.703335,38.172501,38.732365,38.222454,38.222454,79873348
2020-07-09,38.221077,38.253471,38.470943,38.178429,38.178429,74072098
2020-07-10,38.159454,38.549965,38.299408,38.503677,38.503677,69963013
2020-07-11,38.498299,38.510639,38.561768,38.588558,38.588558,55332879
2020-07-12,38.591518,38.356525,38.636990,38.311794,38.311794,59688022
2020-07-13,38.314705,38.285152,38.675068,38.578617,38.578617,73119725
2020-07-14,38.558125,38.397289,38.381203,38.479481,38.479481,75287981
2020-07-15,38.473999,38.493347,38.675507,38.556755,38.556755,66456242
2020-07-16,38.553158,38.638672,39.240574,39.086601,39.086601,67256926
2020-07-17,39.084820,39.216194,39.129864,39.314648,39.314648,59906285
2020-07-18,39.313755,39.072506,38.621807,38.894566,38.894566,52031610
2020-07-19,38.890175,38.491711,38.932213,38.516972,38.516972,54254422
2020-07-20,38.522854,38.571072,38.466019,38.806301,38.806301,58248654
2020-07-21,38.799034,38.535332,38.781754,38.262234,38.262234,73748360
2020-07-22,38.263023,36.336983,38.371384,36.329910,36.329910,63054325
2020-07-23,36.336697,34.698559,35.972878,34.879700,34.879700,66061603
2020-07-24,34.895874,33.671631,35.160889,34.156040,34.156040,59283148
2020-07-25,34.165325,31.852402,33.987396,31.826668,31.826668,54628191
2020-07-26,31.836933,31.880259,30.700436,31.988928,31.988928,66230978
2020-07-27,31.989092,35.411144,31.264103,34.184734,34.184734,109978850
2020-07-28,34.267437,34.396671,34.509941,34.462570,34.462570,90844441
2020-07-29,34.462982,35.027706,34.592503,34.886192,34.886192,77366295
2020-07-30,34.884193,33.481461,34.336910,33.208782,33.208782,68314887
2020-07-31,33.205784,33.099262,33.306358,32.768959,32.768959,67024043
2020-08-01,32.766369,30.807913,32.712730,30.528561,30.528561,67693897
2020-08-02,30.526409,29.311920,30.489799,29.820496,29.820496,73947017
2020-08-03,29.793936,29.034067,29.705969,29.113356,29.113356,52477263
2020-08-04,29.112980,28.432348,28.751095,28.742235,28.742235,54505087
2020-08-05,28.736925,29.096857,28.891123,29.251242,29.251242,60786421
2020-08-06,29.258333,29.886873,29.427202,29.825083,29.825083,59248087
2020-08-07,29.822859,29.919546,30.995094,30.569380,30.569380,60952646
2020-08-08,30.577497,30.078718,30.501196,29.833559,29.833559,44600561
2020-08-09,29.791121,29.560190,29.876501,29.852030,29.852030,44716682
2020-08-10,29.817558,30.183865,29.817558,30.003750,30.003750,65963457
2020-08-11,30.012682,30.015682,30.135633,29.997381,29.997381,71085476
2020-08-12,29.981794,30.171463,30.494234,29.627157,29.627157,64099743
2020-08-13,29.636034,27.513988,29.078217,27.485395,27.485395,64192949
2020-08-14,27.458624,27.579016,27.360815,26.906559,26.906559,55413988
2020-08-15,26.906162,27.821054,26.906162,27.381018,27.381018,53893294
2020-08-16,27.383295,27.945681,28.154642,27.416254,27.416254,47450463
2020-08-17,27.422832,28.030775,27.838095,28.529711,28.529711,65717423
2020-08-18,28.523876,28.557171,28.382238,28.303286,28.303286,61470649
2020-08-19,28.302462,28.181587,29.269997,28.928244,28.928244,60282987
2020-08-20,28.936155,28.442741,28.874344,28.523623,28.523623,48446962
2020-08-21,28.522795,28.443148,29.641390,29.791067,29.791067,61066093
2020-08-22,29.773048,29.531000,29.869509,29.511847,29.511847,51092460
2020-08-23,29.506466,29.696253,29.803967,29.804062,29.804062,47222265
2020-08-24,29.801102,28.983072,29.822136,28.849108,28.849108,50672070
2020-08-25,28.846642,28.985399,29.625950,29.599230,29.599230,68493329
2020-08-26,29.601208,29.519510,29.691046,29.726702,29.726702,58133584
2020-08-27,29.719574,29.303045,29.752489,29.593391,29.593391,60738194
2020-08-28,29.598352,29.160559,29.653667,29.156956,29.156956,50033835
2020-08-29,29.153303,28.703936,28.864004,28.772812,28.772812,43722578
2020-08-30,28.777435,27.369968,28.742470,27.338057,27.338057,46125876
2020-08-31,27.342258,26.908304,27.421997,26.847540,26.847540,51222629
2020-09-01,26.844084,24.786419,26.834600,25.092611,25.092611,57250697
2020-09-02,25.080755,25.080755,25.964745,25.938599,25.938599,63715510
2020-09-03,25.923048,25.724667,26.509869,26.564798,26.564798,82783473
2020-09-04,26.526081,26.500021,27.467525,27.075478,27.075478,77181749
2020-09-05,27.077322,33.051769,30.875917,30.333368,30.333368,133975287
2020-09-06,30.326357,28.898050,31.491171,29.092953,29.092953,104910636
2020-09-07,29.094782,31.115030,29.932795,29.402731,29.402731,95564591
2020-09-08,29.402002,31.162481,29.729179,30.010229,30.010229,99024640
2020-09-09,30.018034,28.818392,30.131632,29.171335,29.171335,68720035
2020-09-10,29.171284,27.953011,29.159340,28.152908,28.152908,147802666
2020-09-11,28.168907,28.065159,28.408215,27.758307,27.758307,120634251
2020-09-12,27.782185,27.401171,27.700668,26.969591,26.969591,94916530
2020-09-13,26.996010,27.266815,28.353098,28.240162,28.240162,99862823
2020-09-14,28.253778,28.258612,28.597109,28.310944,28.310944,93974309
2020-09-15,28.302773,28.991352,28.840483,29.593723,29.593723,89106243
2020-09-16,29.595947,29.882965,29.984140,30.001467,30.001467,84114140
2020-09-17,29.996948,29.055725,28.534258,28.145113,28.145113,98071788
2020-09-18,28.152388,28.404276,28.649822,28.474495,28.474495,68533647
2020-09-19,28.446308,28.826159,28.769661,28.775795,28.775795,59044315
2020-09-20,28.779747,28.779747,29.416992,29.479013,29.479013,66566058
2020-09-21,29.469997,29.323053,30.622665,30.610550,30.610550,84511926
2020-09-22,30.602840,30.576527,30.711391,30.590315,30.590315,68567695
2020-09-23,30.593206,31.111719,31.918316,31.844734,31.844734,71583824
2020-09-24,31.849766,30.654264,32.041519,30.758200,30.758200,65885698
2020-09-25,30.763706,30.106903,31.123417,30.388414,30.388414,60288359
2020-09-26,30.388264,30.321245,30.385481,30.252596,30.252596,50930010
2020-09-27,30.248383,29.926331,30.197104,30.143442,30.143442,50405539
2020-09-28,30.135651,30.006033,30.224022,30.187365,30.187365,63972301
2020-09-29,30.162409,30.144947,30.157524,30.155964,30.155964,56871298
2020-09-30,30.146460,30.150536,30.195498,29.970778,29.970778,57675570
2020-10-01,29.963535,29.651995,30.286430,30.076876,30.076876,76947261
2020-10-02,30.079876,30.170462,30.333952,30.571850,30.571850,66797342
2020-10-03,30.567928,30.260506,30.265764,30.490101,30.490101,49330219
2020-10-04,30.497105,30.262096,30.444815,30.303644,30.303644,49766981
2020-10-05,30.313869,30.523504,30.361908,30.523504,30.523504,54767117
2020-10-06,30.511576,30.521965,31.257654,31.165403,31.165403,65328414
2020-10-07,31.159948,31.278032,31.402554,31.243025,31.243025,51591402
